product_id,product_name,piecepercase,category,price,quantity,unit
1379,7 UP,12,PET,65.0,1.25,L
1894,7 UP,15,PET,50.0,1.25,L
2274,7 UP,12,PET,50.0,1.25,L
2282,7 UP,12,PET,52.0,1.25,L
2288,7 UP,12,PET,50.0,1.25,L
2918,7 UP,12,PET,55.0,1.25,L
2947,7 UP,12,PET,49.0,1.25,L
2977,7 UP,12,PET,60.0,1.25,L
2989,7 UP,12,PET,60.0,1.25,L
3190,7 UP,12,PET,58.0,1.25,L
4131,7 UP,15,PET,60.0,1.25,L
4142,7 UP,12,PET,65.0,1.25,L
4257,7 UP,15,PET,50.0,1.25,L
4399,7 UP,12,PET,60.0,1.25,L
1376,7 UP,12,PET,65.0,1.5,L
1378,7 UP,12,PET,68.0,1.5,L
1387,7 UP,12,PET,75.0,1.5,L
3585,7 UP,24,CAN,20.0,150.0,ml
4787,7 UP,30,CAN,30.0,180.0,ml
2211,7 UP,12,PET,35.0,1.0,L
2237,7 UP,12,PET,40.0,1.0,L
2258,7 UP,12,PET,45.0,1.0,L
2295,7 UP,12,PET,52.0,1.0,L
2297,7 UP,12,PET,47.0,1.0,L
2930,7 UP,12,PET,50.0,1.0,L
2966,7 UP,12,PET,49.0,1.0,L
2535,7 UP,9,PET,70.0,2.25,L
2548,7 UP,9,PET,75.0,2.25,L
2557,7 UP,9,PET,78.0,2.25,L
2574,7 UP,9,PET,80.0,2.25,L
2588,7 UP,9,PET,80.0,2.25,L
3178,7 UP,9,PET,90.0,2.25,L
3185,7 UP,9,PET,90.0,2.25,L
3956,7 UP,9,PET,85.0,2.25,L
3980,7 UP,9,PET,85.0,2.25,L
4296,7 UP,9,PET,99.0,2.25,L
4352,7 UP,9,PET,99.0,2.25,L
4453,7 UP,9,PET,90.0,2.25,L
4527,7 UP,9,PET,95.0,2.25,L
4757,7 UP,9,PET,95.0,2.25,L
1008,7 UP,24,RGP,10.0,200.0,ml
1030,7 UP,24,RGP,10.0,200.0,ml
1044,7 UP,24,RGP,12.0,200.0,ml
1097,7 UP,24,RGP,14.0,200.0,ml
1112,7 UP,24,RGP,15.0,200.0,ml
4211,7 UP,24,RGP,13.0,200.0,ml
4216,7 UP,24,RGP,14.0,200.0,ml
1453,7 UP,24,CAN,20.0,250.0,ml
1466,7 UP,24,PET,15.0,250.0,ml
1478,7 UP,24,CAN,25.0,250.0,ml
1876,7 UP,24,PET,20.0,250.0,ml
1902,7 UP,24,PET,18.0,250.0,ml
1961,7 UP,30,PET,20.0,250.0,ml
1967,7 UP,30,PET,18.0,250.0,ml
3507,7 UP,24,CAN,22.0,250.0,ml
3513,7 UP,24,CAN,30.0,250.0,ml
3575,7 UP,24,CAN,25.0,250.0,ml
3591,7 UP,24,CAN,35.0,250.0,ml
4093,7 UP,24,CAN,29.17,250.0,ml
4134,7 UP,30,PET,18.0,250.0,ml
4181,7 UP,30,PET,20.0,250.0,ml
4276,7 UP,30,PET,20.0,250.0,ml
4983,7 UP,6,CAN,99.0,250.0,ml
2499,7 UP,9,PET,65.0,2.0,L
2724,LEMONY BITE,9,PET,59.0,2.0,L
2727,7 UP,9,PET,59.0,2.0,L
2760,7 UP,9,PET,59.0,2.0,L
4437,7 UP,9,PET,90.0,2.0,L
1114,7 UP,24,RGP,25.0,300.0,ml
1228,7 UP,24,RGP,14.0,300.0,ml
1252,7 UP,24,RGP,15.0,300.0,ml
1264,7 UP,24,RGP,16.0,300.0,ml
1282,7 UP,24,RGP,18.0,300.0,ml
1540,7 UP,24,RGP,20.0,300.0,ml
1940,7 UP,30,PET,20.0,300.0,ml
4255,7 UP,24,CAN,30.0,300.0,ml
4739,7 UP,24,CAN,60.0,300.0,ml
1907,7 UP,24,PET,20.0,330.0,ml
1975,7 UP,30,PET,20.0,330.0,ml
3398,7 UP,24,PET,25.0,330.0,ml
4103,7 UP,24,PET,20.0,330.0,ml
7141,7 UP,24,CAN,60.0,330.0,ml
3120,7 UP,24,PET,20.0,400.0,ml
3129,7 UP,24,PET,25.0,400.0,ml
4221,7 UP,24,PET,28.0,400.0,ml
1884,7 UP,24,PET,30.0,475.0,ml
4172,7 UP,24,PET,60.0,475.0,ml
1872,7 UP,24,PET,60.0,500.0,ml
3139,7 UP,24,PET,35.0,500.0,ml
3140,7 UP,24,PET,32.0,500.0,ml
3198,7 UP,24,PET,60.0,500.0,ml
4184,7 UP,24,PET,60.0,500.0,ml
4339,7 UP,24,PET,30.0,500.0,ml
1890,7 UP,30,PET,30.0,600.0,ml
2023,7 UP,24,PET,30.0,600.0,ml
2057,7 UP,24,PET,25.0,600.0,ml
2063,7 UP,24,PET,27.0,600.0,ml
2083,7 UP,24,PET,29.0,600.0,ml
2088,7 UP,24,PET,35.0,600.0,ml
2333,7 UP,24,PET,32.0,600.0,ml
2365,7 UP,24,PET,30.0,600.0,ml
3105,7 UP,24,PET,45.0,600.0,ml
3128,7 UP,24,PET,35.0,600.0,ml
4281,7 UP,24,PET,38.0,600.0,ml
4512,7 UP,24,PET,37.0,600.0,ml
4780,7 UP,24,PET,30.0,600.0,ml
4966,7 UP,24,PET,38.0,600.0,ml
3114,7 UP,24,PET,38.0,750.0,ml
3124,7 UP,24,PET,35.0,750.0,ml
4285,7 UP,24,PET,40.0,750.0,ml
4934,7 UP,24,PET,39.0,750.0,ml
4935,7 UP,24,PET,39.0,750.0,ml
4949,7 UP,24,PET,40.0,750.0,ml
4953,7 UP,24,PET,40.0,750.0,ml
4957,7 UP,24,PET,38.0,750.0,ml
4959,7 UP,24,PET,40.0,750.0,ml
2802,AQUAFINA,12,PET,12.0,1.0,L
2806,AQUAFINA,12,PET,30.0,1.0,L
2810,AQUAFINA,12,PET,833.33,1.0,L
2812,AQUAFINA,12,PET,15.0,1.0,L
2827,AQUAFINA,12,PET,50.0,1.0,L
2829,AQUAFINA,12,PET,18.0,1.0,L
2845,AQUAFINA,15,PET,20.0,1.0,L
2846,AQUAFINA,12,PET,20.0,1.0,L
2896,AQUAFINA,12,PET,19.0,1.0,L
2897,AQUAFINA,15,PET,19.0,1.0,L
2899,AQUAVESS,12,PET,50.0,1.0,L
4748,AQUAFINA,12,PET,20.0,1.0,L
4749,AQUAFINA,15,PET,20.0,1.0,L
7177,AQUAVESS,15,PET,50.0,1.0,L
7281,AQUAFINA,15,PET,15.0,1.0,L
4232,AQUAFINA,30,PET,6.0,250.0,ml
4233,AQUAFINA,48,PET,6.0,250.0,ml
4236,AQUAFINA,30,PET,7.0,250.0,ml
4239,AQUAFINA,36,PET,7.0,250.0,ml
2826,AQUAFINA,9,PET,25.0,2.0,L
2880,AQUAFINA,9,PET,40.0,2.0,L
4710,AQUAFINA,9,PET,35.0,2.0,L
7293,AQUAFINA,9,PET,37.0,2.0,L
2813,AQUAFINA,24,PET,10.0,500.0,ml
2856,AQUAFINA,24,PET,30.0,500.0,ml
4711,AQUAFINA,30,PET,10.0,500.0,ml
4713,AQUAVESS,30,PET,30.0,500.0,ml
7126,AQUAVESS,24,PET,30.0,500.0,ml
8615,CB TADKA CHAACH,40,TETRA,10.0,125.0,ml
8614,CB TADKA CHAACH,30,TETRA,15.0,200.0,ml
4030,DUKES LEMONADE,12,PET,52.0,1.25,L
4020,DUKES SODA,12,PET,20.0,1.0,L
4025,DUKES LEMONADE,9,PET,45.0,1.0,L
4028,DUKES SODA,12,PET,22.0,1.0,L
4031,DUKES LEMONADE,12,PET,47.0,1.0,L
4035,DUKES SODA,9,PET,25.0,1.0,L
4154,DUKES WATER,12,PET,20.0,1.0,L
4381,DUKES WATER,12,PET,30.0,1.0,L
4022,DUKES LEMONADE,9,PET,70.0,2.25,L
4027,DUKES LEMONADE,9,PET,75.0,2.25,L
4029,DUKES LEMONADE,9,PET,78.0,2.25,L
4017,DUKES TONIC WATER,24,CAN,25.0,250.0,ml
4021,DUKES LEMONADE,9,PET,59.0,2.0,L
4018,DUKES SODA,24,RGP,8.0,300.0,ml
4036,DUKES SODA,24,RGP,6.0,300.0,ml
4038,DUKES SODA,24,RGP,10.0,300.0,ml
4039,DUKES SODA,24,RGP,9.0,300.0,ml
4041,DUKES LEMONADE,30,PET,20.0,300.0,ml
4985,DUKES LEMON,24,RGP,20.0,300.0,ml
4999,DUKES LEMONADE,24,RGP,15.0,300.0,ml
4002,DUKES LEMONADE,24,PET,25.0,600.0,ml
4004,DUKES SODA,24,PET,15.0,600.0,ml
4006,DUKES LEMONADE,24,PET,27.0,600.0,ml
4014,DUKES LEMONADE,24,PET,29.0,600.0,ml
4023,DUKES LEMONADE,24,PET,30.0,600.0,ml
4033,DUKES LEMONADE,24,PET,32.0,600.0,ml
4040,DUKES LEMONADE,24,PET,35.0,600.0,ml
4978,DUKES LEMONADE,24,PET,38.0,600.0,ml
4384,DUKES SODA,24,PET,20.0,750.0,ml
2626,EVERVESS SODA,12,PET,25.0,1.25,L
2611,EVERVESS SODA,12,PET,20.0,1.0,L
2622,EVERVESS SODA,12,PET,25.0,1.0,L
2629,EVERVESS SODA,12,PET,22.0,1.0,L
2658,EVERVESS SODA,9,PET,35.0,2.25,L
2661,EVERVESS SODA,9,PET,40.0,2.25,L
2659,EVERVESS SODA,24,PET,10.0,250.0,ml
4996,DUKES SODA,24,PET,12.0,250.0,ml
7150,EVERVESS SODA,30,PET,10.0,250.0,ml
7190,EVERVESS SODA,30,PET,12.0,250.0,ml
7191,EVERVESS SODA,24,PET,12.0,250.0,ml
7390,EVERVESS SODA,24,CAN,25.0,250.0,ml
2610,EVERVESS SODA,9,PET,30.0,2.0,L
2637,EVERVESS SODA,9,PET,35.0,2.0,L
2660,EVERVESS SODA,9,PET,40.0,2.0,L
2600,EVERVESS SODA,24,RGP,6.0,300.0,ml
2615,EVERVESS SODA,24,RGP,8.0,300.0,ml
2623,EVERVESS SODA,24,RGP,9.0,300.0,ml
2628,EVERVESS SODA,24,RGP,10.0,300.0,ml
2657,EVERVESS SODA,24,RGP,12.0,300.0,ml
1909,EVERVESS SODA,24,PET,10.0,330.0,ml
2612,EVERVESS SODA,24,PET,15.0,600.0,ml
2625,EVERVESS SODA,24,PET,18.0,600.0,ml
2631,EVERVESS SODA,24,PET,16.0,600.0,ml
2634,EVERVESS SODA,24,PET,16.0,600.0,ml
2655,EVERVESS SODA,24,PET,20.0,750.0,ml
7123,EVERVESS SODA,24,PET,18.0,750.0,ml
7124,DUKES SODA,24,PET,18.0,750.0,ml
8012,GATORADE LEMON,30,PET,20.0,200.0,ml
8008,GATORADE ORANGE,30,PET,20.0,250.0,ml
8009,GATORADE BLUE BOLT,30,PET,20.0,250.0,ml
8010,GATORADE LEMON,30,PET,20.0,250.0,ml
8000,GATORED BLUE BOLT,24,PET,45.0,500.0,ml
8001,GATORED LEMON,24,PET,45.0,500.0,ml
8002,GATORED ORANGE,24,PET,45.0,500.0,ml
8005,GATORED BLUE BOLT,24,PET,50.0,500.0,ml
8006,GATORED LEMON,24,PET,50.0,500.0,ml
8007,GATORED ORANGE,24,PET,50.0,500.0,ml
8219,HIMALAYAN,12,PET,59.0,1.0,L
8225,HIMALAYAN,12,PET,100.0,1.0,L
8226,TWP COPPER,12,PET,19.0,1.0,L
8227,TWP ZINC,12,PET,19.0,1.0,L
8228,TWP ZINC,12,PET,20.0,1.0,L
8231,HIMALAYAN,12,PET,65.0,1.0,L
8232,HIMALAYAN,12,PET,110.0,1.0,L
8203,HIMALAYAN,48,PET,17.0,200.0,ml
2834,HIMALAYAN,30,PET,40.0,500.0,ml
8209,HIMALAYAN,30,PET,60.0,500.0,ml
8213,HIMALAYAN PEACH,24,PET,55.0,500.0,ml
8215,HIMALAYAN APPLE,24,PET,55.0,500.0,ml
8216,HIMALAYAN PEACH,24,PET,100.0,500.0,ml
8217,HIMALAYAN STRAWBERRY,24,PET,100.0,500.0,ml
8218,HIMALAYAN APPLE,24,PET,100.0,500.0,ml
8229,HIMALAYAN,30,PET,35.0,500.0,ml
8230,HIMALAYAN,30,PET,20.0,500.0,ml
8208,HIMALAYAN,12,PET,45.0,750.0,ml
8222,HIMALAYAN,24,PET,45.0,750.0,ml
4367,MOUNTAIN DEW ICE,15,PET,50.0,1.25,L
4248,MOUNTAIN DEW ICE,9,PET,90.0,2.25,L
4249,MOUNTAIN DEW ICE,9,PET,90.0,2.25,L
4258,MOUNTAIN DEW ICE,9,PET,95.0,2.25,L
1898,MOUNTAIN DEW ICE,30,PET,20.0,250.0,ml
4241,MOUNTAIN DEW ICE,24,PET,30.0,600.0,ml
4756,MOUNTAIN DEW ICE,24,PET,35.0,600.0,ml
4764,MOUNTAIN DEW ICE,24,PET,38.0,600.0,ml
1714,LIPTON LEMON ICE TEA,24,PET,50.0,250.0,ml
1715,LIPTON PEACH ICE TEA,24,PET,100.0,250.0,ml
1718,LIPTON LEMON ICE TEA,24,PET,20.0,250.0,ml
1721,LIPTON PEACH ICE TEA,24,PET,20.0,250.0,ml
1724,LIPTON LEM ICE TEA,24,PET,20.0,250.0,ml
1725,LIPTON PEA ICE TEA,24,PET,20.0,250.0,ml
1700,LIPTON LEMON ICE TEA,24,PET,25.0,350.0,ml
1701,LIPTON MINTLEMON ICETEA,24,PET,25.0,350.0,ml
1712,LIPTON PEACH ICE TEA,24,PET,25.0,350.0,ml
1716,LIPTON LEMON ICE TEA,24,PET,30.0,350.0,ml
1717,LIPTON PEACH ICE TEA,24,PET,30.0,350.0,ml
1719,LIPTON LEMON ICE TEA,24,PET,60.0,350.0,ml
4976,LIPTON PEACH ICE TEA,24,PET,40.0,350.0,ml
8554,CB MILK BUTTERSCOTCH,24,PET,35.0,180.0,ml
8626,CB MILK KESAR BADAM,24,PET,30.0,180.0,ml
8627,CB MILK ELAICHI,24,PET,30.0,180.0,ml
8628,CB MILK COFFEE,24,PET,30.0,180.0,ml
8629,CB MILK CHOCOLATE,24,PET,30.0,180.0,ml
8630,CB MILK MANGO,24,PET,30.0,180.0,ml
8631,CB MILK KESAR BADAM,30,PET,30.0,180.0,ml
8633,CB MILK KESAR BADAM,24,PET,35.0,180.0,ml
8634,CB MILK ELAICHI,24,PET,35.0,180.0,ml
8635,CB MILK COFFEE,24,PET,35.0,180.0,ml
8636,CB MILK CHOCOLATE,24,PET,35.0,180.0,ml
8637,CB MILK MANGO,24,PET,35.0,180.0,ml
8607,CB MILK MANGO,30,PET,30.0,200.0,ml
8608,CB MILK CHOCOLATE,30,PET,30.0,200.0,ml
8609,CB MILK COFFEE,30,PET,30.0,200.0,ml
8610,CB MILK MANGO,24,PET,30.0,200.0,ml
8611,CB MILK CHOCOLATE,24,PET,30.0,200.0,ml
8612,CB MILK COFFEE,24,PET,30.0,200.0,ml
8613,CB MILK MANGO,24,PET,30.0,200.0,ml
8616,GIFT PACK CB MILK PET,1,PET,200.0,200.0,ml
8617,CB MILK KESAR BADAM,30,PET,20.0,200.0,ml
8618,CB MILK ELAICHI,30,PET,20.0,200.0,ml
8619,CB MILK MANGO,24,PET,20.0,200.0,ml
8620,CB MILK MANGO,30,PET,20.0,200.0,ml
8622,CB MILK KESAR BADAM,24,PET,30.0,200.0,ml
8623,CB MILK ELAICHI,24,PET,30.0,200.0,ml
1381,MIRINDA ORANGE,12,PET,65.0,1.25,L
1893,MIRINDA ORANGE,15,PET,50.0,1.25,L
1895,MIRINDA ORANGE,15,PET,50.0,1.25,L
2272,MIRINDA ORANGE,12,PET,50.0,1.25,L
2280,MIRINDA ORANGE,12,PET,52.0,1.25,L
2289,MIRINDA ORANGE,12,PET,50.0,1.25,L
2292,MIRINDA LEMON,12,PET,52.0,1.25,L
2293,M ORANGE,12,PET,52.0,1.25,L
2917,MIRINDA ORANGE,12,PET,55.0,1.25,L
2944,MIRINDA ORANGE,12,PET,49.0,1.25,L
2972,MIRINDA ORANGE,12,PET,60.0,1.25,L
2993,MIRINDA ORANGE,12,PET,60.0,1.25,L
3173,MIRINDA LEMON,9,PET,55.0,1.25,L
3191,MIRINDA ORANGE,12,PET,58.0,1.25,L
4130,MIRINDA ORANGE,15,PET,60.0,1.25,L
4144,MIRINDA ORANGE,12,PET,65.0,1.25,L
4165,MIRINDA ORANGE,12,PET,50.0,1.25,L
4397,MIRINDA ORANGE,12,PET,60.0,1.25,L
4705,MIRINDA ORANGE,12,PET,58.0,1.25,L
1336,MIRINDA ORANGE,12,PET,65.0,1.5,L
1368,MIRINDA ORANGE,12,PET,75.0,1.5,L
1377,MIRINDA ORANGE,12,PET,68.0,1.5,L
3584,MIRINDA ORANGE,24,CAN,20.0,150.0,ml
2209,MIRINDA ORANGE,12,PET,35.0,1.0,L
2238,MIRINDA ORANGE,12,PET,40.0,1.0,L
2259,MIRINDA ORANGE,12,PET,45.0,1.0,L
2276,MIRINDA LEMON,12,PET,45.0,1.0,L
2298,MIRINDA ORANGE,12,PET,47.0,1.0,L
2901,MIRINDA LEMON,12,PET,47.0,1.0,L
2931,MIRINDA ORANGE,12,PET,50.0,1.0,L
2968,MIRINDA ORANGE,12,PET,49.0,1.0,L
2533,MIRINDA ORANGE,9,PET,70.0,2.25,L
2546,MIRINDA LEMON,9,PET,75.0,2.25,L
2547,MIRINDA ORANGE,9,PET,75.0,2.25,L
2556,MIRINDA ORANGE,9,PET,78.0,2.25,L
2559,MIRINDA LEMON,9,PET,78.0,2.25,L
2573,MIRINDA ORANGE,9,PET,80.0,2.25,L
2587,MIRINDA ORANGE,9,PET,80.0,2.25,L
3177,MIRINDA ORANGE,9,PET,90.0,2.25,L
3181,MIRINDA ORANGE,9,PET,90.0,2.25,L
3955,MIRINDA ORANGE,9,PET,85.0,2.25,L
3979,Mirinda orange,9,PET,85.0,2.25,L
4298,MIRINDA ORANGE,9,PET,99.0,2.25,L
4351,MIRINDA ORANGE,9,PET,99.0,2.25,L
4417,MIRINDA ORANGE,9,PET,90.0,2.25,L
4528,MIRINDA ORANGE,9,PET,95.0,2.25,L
1006,MIRINDA ORANGE,24,RGP,10.0,200.0,ml
1007,MIRINDA LEMON,24,RGP,10.0,200.0,ml
1031,MIRINDA ORANGE,24,RGP,10.0,200.0,ml
1042,MIRINDA ORANGE,24,RGP,12.0,200.0,ml
1043,MIRINDA LEMON,24,RGP,12.0,200.0,ml
1054,MIRINDA ORANGE,24,RGP,12.0,200.0,ml
1075,MIRINDA APPLE,24,RGP,10.0,200.0,ml
1110,MIRINDA ORANGE,24,RGP,15.0,200.0,ml
4205,MIRINDA ORANGE,24,RGP,14.0,200.0,ml
4206,MIRINDA ORANGE,24,RGP,14.0,200.0,ml
4208,MIRINDA ORANGE,24,RGP,13.0,200.0,ml
4209,MIRINDA LEMON,24,RGP,13.0,200.0,ml
1423,MIRINDA ORANGE,24,CAN,20.0,250.0,ml
1426,MIRINDA ORANGE,24,CAN,25.0,250.0,ml
1465,MIRINDA ORANGE,24,PET,15.0,250.0,ml
1496,MIRINDA ORANGE,24,CAN,60.0,250.0,ml
1733,MIRINDA ORANGE,30,PET,15.0,250.0,ml
1878,MIRINDA ORANGE,24,PET,20.0,250.0,ml
1901,MIRINDA ORANGE,24,PET,18.0,250.0,ml
1962,MIRINDA ORANGE,30,PET,20.0,250.0,ml
1966,MIRINDA ORANGE,30,PET,18.0,250.0,ml
1987,MIRINDA ORANGE,30,PET,20.0,250.0,ml
3508,MIRINDA ORANGE,24,CAN,22.0,250.0,ml
3512,MIRINDA ORANGE,24,CAN,30.0,250.0,ml
3531,MIRINDA ORANGE,24,CAN,100.0,250.0,ml
3571,MIRINDA ORANGE,24,CAN,25.0,250.0,ml
3587,MIRINDA ORANGE,24,CAN,35.0,250.0,ml
4133,MIRINDA ORANGE,30,PET,18.0,250.0,ml
4140,MIRINDA ORANGE,30,PET,15.0,250.0,ml
4278,MIRINDA ORANGE,30,PET,20.0,250.0,ml
4986,MIRINDA ORANGE,6,CAN,99.0,250.0,ml
2701,MIRINDA ORANGE,9,PET,65.0,2.0,L
2729,MIRINDA ORANGE,9,PET,59.0,2.0,L
2755,MIRINDA ORANGE,9,PET,59.0,2.0,L
4436,MIRINDA ORANGE,9,PET,90.0,2.0,L
1202,MIRINDA LEMON,24,RGP,10.0,300.0,ml
1231,MIRINDA LEMON,24,RGP,14.0,300.0,ml
1232,MIRINDA ORANGE,24,RGP,14.0,300.0,ml
1251,MIRINDA ORANGE,24,RGP,15.0,300.0,ml
1253,MIRINDA LEMON,24,RGP,15.0,300.0,ml
1283,MIRINDA ORANGE,24,RGP,18.0,300.0,ml
1286,MIRINDA ORANGE,24,RGP,15.0,300.0,ml
1287,MIRINDA ORANGE,24,RGP,18.0,300.0,ml
1288,MIRINDA LEMON,24,RGP,18.0,300.0,ml
1537,MIRINDA LEMON,24,RGP,20.0,300.0,ml
1539,MIRINDA ORANGE,24,RGP,20.0,300.0,ml
1941,MIRINDA ORANGE,30,PET,20.0,300.0,ml
4256,MIRINDA ORANGE,24,CAN,30.0,300.0,ml
4741,MIRINDA ORANGE,24,CAN,60.0,300.0,ml
1697,MIRINDA ORANGE,24,CAN,60.0,330.0,ml
1908,MIRINDA ORANGE,24,PET,20.0,330.0,ml
3121,MIRINDA ORANGE,24,PET,20.0,400.0,ml
3154,MIRINDA ORANGE,24,PET,25.0,400.0,ml
4219,MIRINDA ORANGE,24,PET,28.0,400.0,ml
4171,MIRINDA ORANGE,24,PET,60.0,475.0,ml
1870,MIRINDA ORANGE,24,PET,60.0,500.0,ml
4338,MIRINDA ORANGE,24,PET,30.0,500.0,ml
1889,MIRINDA ORANGE,30,PET,30.0,600.0,ml
